Date Time, Speed, Direction, Direction, Gust, X, R 
2022-09-14 02:00,1.70,114.00,ESE,2.50,0,0
2022-09-14 03:00,1.50,93.00,E,2.60,0,0
2022-09-14 04:00,3.70,111.00,ESE,5.30,0,0
2022-09-14 05:00,3.00,112.00,ESE,5.40,0,0
2022-09-14 06:00,3.40,116.00,ESE,6.70,0,0
2022-09-14 07:00,3.20,125.00,SE,5.30,0,0
2022-09-14 08:00,2.60,154.00,SSE,4.00,0,0
2022-09-14 09:00,2.20,176.00,S,5.20,0,0
2022-09-14 10:00,2.60,145.00,SE,4.20,0,0
2022-09-14 11:00,1.70,144.00,SE,4.50,0,0
2022-09-14 12:00,2.30,148.00,SSE,3.50,0,0
2022-09-14 13:00,1.70,184.00,S,2.30,0,0
2022-09-14 14:00,3.90,317.00,NW,5.00,0,0
2022-09-14 15:00,3.70,298.00,WNW,5.00,0,0
2022-09-14 16:00,1.80,279.00,W,3.00,0,0
2022-09-14 17:00,0.00,118.00,ESE,0.30,0,0
2022-09-14 18:00,1.20,28.00,NNE,2.40,0,0
2022-09-14 19:00,2.00,38.00,NE,2.80,0,0
2022-09-14 20:00,1.80,80.00,E,2.30,0,0
2022-09-14 21:00,1.10,89.00,E,1.80,0,0
2022-09-14 22:00,0.90,115.00,ESE,1.70,0,0
2022-09-14 23:00,1.50,58.00,ENE,2.20,0,0
2022-09-15 00:00,1.50,154.00,SSE,2.70,0,0
2022-09-15 01:00,2.80,209.00,SSW,6.00,0,0
2022-09-15 02:00,0.40,180.00,S,0.50,0,0
2022-09-15 03:00,0.60,205.00,SSW,0.90,0,0
2022-09-15 04:00,0.00,105.00,ESE,0.20,0,0
2022-09-15 05:00,0.80,92.00,E,1.10,0,0
2022-09-15 06:00,1.40,164.00,SSE,2.80,0,0
2022-09-15 07:00,1.30,157.00,SSE,2.60,0,0
2022-09-15 08:00,1.00,192.00,SSW,1.80,0,0
2022-09-15 09:00,1.90,208.00,SSW,4.10,0,0
2022-09-15 10:00,2.50,192.00,SSW,4.50,0,0
2022-09-15 11:00,1.90,183.00,S,4.70,0,0
2022-09-15 12:00,3.10,158.00,SSE,4.80,0,0
2022-09-15 13:00,3.40,169.00,S,5.30,0,0
2022-09-15 14:00,3.50,155.00,SSE,4.70,0,0
2022-09-15 15:00,2.50,182.00,S,4.60,0,0
2022-09-15 16:00,2.50,179.00,S,3.60,0,0
2022-09-15 17:00,2.10,174.00,S,3.90,0,0
2022-09-15 18:00,1.90,166.00,SSE,2.90,0,0
2022-09-15 19:00,1.20,139.00,SE,2.30,0,0
2022-09-15 20:00,1.80,150.00,SSE,2.40,0,0
2022-09-15 21:00,1.30,136.00,SE,2.70,0,0
2022-09-15 22:00,1.40,119.00,ESE,2.90,0,0
2022-09-15 23:00,2.10,129.00,SE,3.20,0,0
2022-09-16 00:00,1.70,112.00,ESE,3.00,0,0
2022-09-16 01:00,1.80,82.00,E,2.80,0,0
2022-09-16 02:00,5.70,15.00,NNE,9.00,0,0
2022-09-16 03:00,1.30,47.00,NE,2.20,0,0
2022-09-16 04:00,1.70,71.00,ENE,2.40,0,0
2022-09-16 05:00,1.70,64.00,ENE,2.50,0,0
2022-09-16 06:00,1.60,134.00,SE,2.20,0,0
2022-09-16 07:00,2.00,131.00,SE,4.00,0,0
2022-09-16 08:00,3.00,124.00,SE,4.70,0,0
2022-09-16 09:00,3.50,143.00,SE,5.10,0,0
2022-09-16 10:00,3.80,143.00,SE,5.70,0,0
2022-09-16 11:00,3.70,140.00,SE,5.60,0,0
2022-09-16 12:00,4.20,136.00,SE,5.60,0,0
2022-09-16 13:00,2.70,151.00,SSE,5.20,0,0
2022-09-16 14:00,3.20,160.00,SSE,4.40,0,0
2022-09-16 15:00,4.60,121.00,ESE,7.10,0,0
2022-09-16 16:00,2.60,84.00,E,5.80,0,0
2022-09-16 17:00,2.40,22.00,NNE,3.90,0,0
2022-09-16 18:00,1.80,38.00,NE,3.90,0,0
2022-09-16 19:00,2.80,50.00,NE,4.60,0,0
2022-09-16 20:00,2.20,54.00,NE,3.90,0,0
2022-09-16 21:00,2.30,48.00,NE,3.20,0,0
2022-09-16 22:00,2.40,60.00,ENE,3.40,0,0
2022-09-16 23:00,1.60,88.00,E,4.00,0,0
2022-09-17 00:00,2.80,88.00,E,4.10,0,0
2022-09-17 01:00,2.50,86.00,E,5.00,0,0
2022-09-17 02:00,2.30,78.00,ENE,3.70,0,0
2022-09-17 03:00,2.10,79.00,E,3.60,0,0
2022-09-17 04:00,1.40,64.00,ENE,2.70,0,0
2022-09-17 05:00,3.60,64.00,ENE,5.40,0,0
2022-09-17 06:00,2.00,69.00,ENE,3.80,0,0
2022-09-17 07:00,2.10,66.00,ENE,4.10,0,0
2022-09-17 08:00,2.60,39.00,NE,4.20,0,0
2022-09-17 09:00,1.60,84.00,E,2.50,0,0
2022-09-17 10:00,1.70,62.00,ENE,2.10,0,0
2022-09-17 11:00,1.80,68.00,ENE,2.40,0,0
2022-09-17 12:00,2.50,89.00,E,4.10,0,0
2022-09-17 13:00,3.20,100.00,E,5.10,0,0
2022-09-17 14:00,1.90,88.00,E,5.70,0,0
2022-09-17 15:00,3.40,133.00,SE,5.10,0,0
2022-09-17 16:00,1.70,123.00,ESE,3.80,0,0
2022-09-17 17:00,2.70,118.00,ESE,3.40,0,0
2022-09-17 18:00,0.50,218.00,SW,1.40,0,0
2022-09-17 19:00,1.90,8.00,N,2.40,0,0
2022-09-17 20:00,2.10,50.00,NE,2.90,0,0
2022-09-17 21:00,1.90,43.00,NE,2.90,0,0
2022-09-17 22:00,3.00,60.00,ENE,4.80,0,0
2022-09-17 23:00,2.80,84.00,E,5.10,0,0
2022-09-18 00:00,4.70,122.00,ESE,7.20,0,0
2022-09-18 01:00,4.50,168.00,SSE,10.60,0,0
2022-09-18 02:00,3.90,163.00,SSE,6.80,0,0
2022-09-18 03:00,2.40,148.00,SSE,4.60,0,0
2022-09-18 04:00,1.50,89.00,E,2.00,0,0
2022-09-18 05:00,1.30,70.00,ENE,2.20,0,0
2022-09-18 06:00,1.60,56.00,NE,2.30,0,0
2022-09-18 07:00,1.40,86.00,E,1.70,0,0
2022-09-18 08:00,1.70,89.00,E,2.80,0,0
2022-09-18 09:00,2.00,82.00,E,4.60,0,0
2022-09-18 10:00,2.30,64.00,ENE,4.00,0,0
2022-09-18 11:00,3.10,57.00,ENE,5.50,0,0
2022-09-18 12:00,1.70,72.00,ENE,5.50,0,0
2022-09-18 13:00,2.20,40.00,NE,5.60,0,0
2022-09-18 14:00,3.80,96.00,E,7.00,0,0
2022-09-18 15:00,2.50,111.00,ESE,4.00,0,0
2022-09-18 16:00,1.40,202.00,SSW,2.00,0,0
2022-09-18 17:00,0.20,236.00,SW,0.90,0,0
2022-09-18 18:00,0.90,328.00,NNW,1.20,0,0
2022-09-18 19:00,0.70,118.00,ESE,1.40,0,0
2022-09-18 20:00,1.50,102.00,ESE,3.40,0,0
2022-09-18 21:00,1.50,100.00,E,2.30,0,0
2022-09-18 22:00,1.20,90.00,E,2.10,0,0
2022-09-18 23:00,1.10,83.00,E,2.10,0,0
2022-09-19 00:00,1.30,80.00,E,1.90,0,0
2022-09-19 01:00,1.10,40.00,NE,1.60,0,0
2022-09-19 02:00,1.00,38.00,NE,1.30,0,0
2022-09-19 03:00,1.30,73.00,ENE,1.60,0,0
2022-09-19 04:00,2.00,86.00,E,3.40,0,0
2022-09-19 05:00,1.60,81.00,E,2.70,0,0
2022-09-19 06:00,1.40,99.00,E,2.40,0,0
2022-09-19 07:00,1.60,65.00,ENE,1.90,0,0
2022-09-19 08:00,1.60,67.00,ENE,2.30,0,0
2022-09-19 09:00,2.00,60.00,ENE,3.10,0,0
2022-09-19 10:00,2.00,89.00,E,3.00,0,0
2022-09-19 11:00,3.10,128.00,SE,4.80,0,0
2022-09-19 12:00,3.60,133.00,SE,4.90,0,0
2022-09-19 13:00,3.30,127.00,SE,4.60,0,0
2022-09-19 14:00,2.70,156.00,SSE,4.60,0,0
2022-09-19 15:00,1.60,181.00,S,3.80,0,0
2022-09-19 16:00,1.80,155.00,SSE,3.80,0,0
2022-09-19 17:00,2.40,169.00,S,3.30,0,0
2022-09-19 18:00,1.20,195.00,SSW,2.80,0,0
2022-09-19 19:00,1.90,145.00,SE,3.20,0,0
2022-09-19 20:00,1.40,118.00,ESE,2.30,0,0
2022-09-19 21:00,1.40,93.00,E,2.30,0,0
2022-09-19 22:00,1.10,109.00,ESE,1.80,0,0
2022-09-19 23:00,1.00,89.00,E,1.70,0,0
2022-09-20 00:00,1.20,70.00,ENE,1.80,0,0
2022-09-20 01:00,0.90,83.00,E,2.40,0,0
2022-09-20 02:00,0.80,93.00,E,2.70,0,0
2022-09-20 03:00,2.70,108.00,ESE,4.40,0,0
2022-09-20 04:00,1.00,87.00,E,1.60,0,0
2022-09-20 05:00,1.80,89.00,E,3.90,0,0
2022-09-20 06:00,1.10,39.00,NE,1.50,0,0
2022-09-20 07:00,1.10,219.00,SW,1.20,0,0
2022-09-20 08:00,1.00,42.00,NE,1.40,0,0
2022-09-20 09:00,2.10,163.00,SSE,3.40,0,0
2022-09-20 10:00,2.00,121.00,ESE,2.80,0,0
2022-09-20 11:00,2.10,130.00,SE,3.10,0,0
2022-09-20 12:00,1.40,136.00,SE,3.60,0,0
2022-09-20 13:00,2.90,156.00,SSE,3.80,0,0
2022-09-20 14:00,3.30,136.00,SE,4.40,0,0
2022-09-20 15:00,2.20,337.00,NNW,3.30,0,0
2022-09-20 16:00,2.30,299.00,WNW,2.80,0,0
2022-09-20 17:00,3.00,173.00,S,5.00,0,0
2022-09-20 18:00,1.50,293.00,WNW,2.10,0,0
2022-09-20 19:00,1.20,74.00,ENE,2.10,0,0
2022-09-20 20:00,2.00,32.00,NNE,3.00,0,0
2022-09-20 21:00,2.60,59.00,ENE,3.40,0,0
2022-09-20 22:00,3.30,56.00,NE,6.50,0,0
2022-09-20 23:00,1.90,57.00,ENE,3.90,0,0
2022-09-21 00:00,0.90,98.00,E,1.90,0,0
2022-09-21 01:00,1.30,92.00,E,1.70,0,0
2022-09-21 02:00,1.50,90.00,E,2.60,0,0
2022-09-21 03:00,1.40,62.00,ENE,1.80,0,0
2022-09-21 04:00,1.30,66.00,ENE,2.10,0,0
2022-09-21 05:00,1.30,53.00,NE,1.80,0,0
2022-09-21 06:00,1.30,89.00,E,1.70,0,0
2022-09-21 07:00,1.20,92.00,E,2.00,0,0
2022-09-21 08:00,0.90,93.00,E,1.60,0,0
2022-09-21 09:00,2.30,70.00,ENE,4.10,0,0
2022-09-21 10:00,2.40,52.00,NE,4.20,0,0
2022-09-21 11:00,1.30,99.00,E,4.60,0,0
2022-09-21 12:00,1.90,40.00,NE,4.10,0,0
2022-09-21 13:00,3.80,345.00,NNW,5.70,0,0
2022-09-21 14:00,3.40,2.00,N,5.20,0,0
2022-09-21 15:00,3.50,356.00,N,4.60,0,0
2022-09-21 16:00,2.60,341.00,NNW,4.30,0,0
2022-09-21 17:00,4.30,1.00,N,5.30,0,0
2022-09-21 18:00,3.70,354.00,N,5.10,0,0
2022-09-21 19:00,4.10,351.00,N,5.70,0,0
2022-09-21 20:00,2.30,345.00,NNW,3.90,0,0
2022-09-21 21:00,3.20,334.00,NNW,4.00,0,0
2022-09-21 22:00,2.90,2.00,N,4.00,0,0
2022-09-21 23:00,4.10,6.00,N,5.80,0,0
2022-09-22 00:00,2.40,79.00,E,4.70,0,0
2022-09-22 01:00,0.90,49.00,NE,1.50,0,0
2022-09-22 02:00,1.20,39.00,NE,1.40,0,0
2022-09-22 03:00,0.90,114.00,ESE,1.00,0,0
2022-09-22 04:00,0.60,102.00,ESE,0.90,0,0
2022-09-22 05:00,0.20,111.00,ESE,0.70,0,0
2022-09-22 06:00,1.00,55.00,NE,1.10,0,0
2022-09-22 07:00,0.00,130.00,SE,0.10,0,0
2022-09-22 08:00,0.90,294.00,WNW,1.50,0,0
2022-09-22 09:00,1.50,309.00,NW,2.00,0,0
2022-09-22 10:00,1.80,298.00,WNW,2.40,0,0
2022-09-22 11:00,1.90,309.00,NW,2.70,0,0
2022-09-22 12:00,2.40,313.00,NW,3.20,0,0
2022-09-22 13:00,2.70,321.00,NW,3.80,0,0
2022-09-22 14:00,5.20,8.00,N,8.50,0,0
2022-09-22 15:00,2.90,333.00,NNW,4.40,0,0
2022-09-22 16:00,3.30,10.00,N,4.40,0,0
2022-09-22 17:00,2.30,346.00,NNW,4.40,0,0
2022-09-22 18:00,3.20,325.00,NW,4.10,0,0
2022-09-22 19:00,4.00,328.00,NNW,4.80,0,0
2022-09-22 20:00,3.30,323.00,NW,4.90,0,0
2022-09-22 21:00,2.60,351.00,N,4.30,0,0
2022-09-22 22:00,2.80,346.00,NNW,5.00,0,0
2022-09-22 23:00,3.90,357.00,N,4.70,0,0
2022-09-23 00:00,2.50,348.00,NNW,3.10,0,0
2022-09-23 01:00,2.50,359.00,N,3.50,0,0
2022-09-23 02:00,0.60,51.00,NE,1.20,0,0
2022-09-23 03:00,0.70,67.00,ENE,0.90,0,0
2022-09-23 04:00,0.70,132.00,SE,0.80,0,0
2022-09-23 05:00,0.70,179.00,S,0.90,0,0
2022-09-23 06:00,0.80,224.00,SW,0.90,0,0
2022-09-23 07:00,0.00,138.00,SE,0.20,0,0
2022-09-23 08:00,0.40,93.00,E,0.50,0,0
2022-09-23 09:00,3.20,345.00,NNW,5.70,0,0
2022-09-23 10:00,1.70,30.00,NNE,3.90,0,0
2022-09-23 11:00,3.30,52.00,NE,4.40,0,0
2022-09-23 12:00,3.00,35.00,NE,5.10,0,0
2022-09-23 13:00,3.50,27.00,NNE,6.40,0,0
2022-09-23 14:00,2.80,56.00,NE,6.30,0,0
2022-09-23 15:00,4.70,11.00,N,5.60,0,0
2022-09-23 16:00,3.30,46.00,NE,5.40,0,0
2022-09-23 17:00,3.20,57.00,ENE,4.80,0,0
2022-09-23 18:00,1.60,51.00,NE,4.10,0,0
2022-09-23 19:00,2.10,20.00,NNE,3.10,0,0
2022-09-23 20:00,1.60,34.00,NE,2.90,0,0
2022-09-23 21:00,2.00,58.00,ENE,2.70,0,0
2022-09-23 22:00,1.10,85.00,E,1.60,0,0
2022-09-23 23:00,1.00,72.00,ENE,1.70,0,0
2022-09-24 00:00,1.50,72.00,ENE,2.20,0,0
2022-09-24 01:00,1.10,33.00,NNE,2.40,0,0
2022-09-24 02:00,1.10,44.00,NE,1.40,0,0
2022-09-24 03:00,1.00,57.00,ENE,1.50,0,0
2022-09-24 04:00,0.90,115.00,ESE,1.30,0,0
2022-09-24 05:00,1.30,81.00,E,1.50,0,0
2022-09-24 06:00,1.20,89.00,E,1.40,0,0
2022-09-24 07:00,1.30,77.00,ENE,1.50,0,0
2022-09-24 08:00,1.00,82.00,E,1.50,0,0
2022-09-24 09:00,1.40,86.00,E,3.60,0,0
2022-09-24 10:00,2.90,63.00,ENE,3.50,0,0
2022-09-24 11:00,2.80,34.00,NE,4.40,0,0
2022-09-24 12:00,2.80,31.00,NNE,4.60,0,0
2022-09-24 13:00,2.90,58.00,ENE,5.00,0,0
2022-09-24 14:00,3.20,24.00,NNE,4.50,0,0
2022-09-24 15:00,1.40,19.00,NNE,3.50,0,0
2022-09-24 16:00,1.50,165.00,SSE,3.10,0,0
2022-09-24 17:00,3.20,144.00,SE,4.40,0,0
2022-09-24 18:00,2.30,109.00,ESE,4.00,0,0
2022-09-24 19:00,1.90,98.00,E,3.80,0,0
2022-09-24 20:00,1.80,103.00,ESE,3.20,0,0
2022-09-24 21:00,4.30,54.00,NE,6.40,0,0
2022-09-24 22:00,1.50,71.00,ENE,2.70,0,0
2022-09-24 23:00,2.90,88.00,E,5.10,0,0
2022-09-25 00:00,2.00,72.00,ENE,3.30,0,0
2022-09-25 01:00,1.70,91.00,E,3.50,0,0
2022-09-25 02:00,1.20,78.00,ENE,2.20,0,0
2022-09-25 03:00,1.20,76.00,ENE,2.30,0,0
2022-09-25 04:00,1.10,84.00,E,1.50,0,0
2022-09-25 05:00,1.10,77.00,ENE,1.50,0,0
2022-09-25 06:00,1.20,63.00,ENE,1.60,0,0
2022-09-25 07:00,1.80,89.00,E,2.50,0,0
2022-09-25 08:00,1.60,70.00,ENE,2.30,0,0
2022-09-25 09:00,1.10,109.00,ESE,3.20,0,0
2022-09-25 10:00,3.20,41.00,NE,4.50,0,0
2022-09-25 11:00,1.70,36.00,NE,3.70,0,0
2022-09-25 12:00,2.60,53.00,NE,3.70,0,0
2022-09-25 13:00,3.00,65.00,ENE,6.00,0,0
2022-09-25 14:00,4.40,46.00,NE,6.00,0,0
2022-09-25 15:00,2.00,47.00,NE,3.70,0,0
2022-09-25 16:00,1.80,67.00,ENE,4.10,0,0
2022-09-25 17:00,1.70,90.00,E,3.90,0,0
2022-09-25 18:00,5.00,135.00,SE,6.80,0,0
2022-09-25 19:00,0.90,105.00,ESE,1.60,0,0
2022-09-25 20:00,2.70,107.00,ESE,3.80,0,0
2022-09-25 21:00,1.90,88.00,E,4.20,0,0
2022-09-25 22:00,1.60,124.00,SE,2.50,0,0
2022-09-25 23:00,2.20,133.00,SE,4.10,0,0
2022-09-26 00:00,1.60,140.00,SE,2.30,0,0
2022-09-26 01:00,1.90,136.00,SE,2.60,0,0
2022-09-26 02:00,1.20,101.00,E,2.20,0,0
2022-09-26 03:00,2.00,91.00,E,3.90,0,0
2022-09-26 04:00,3.10,107.00,ESE,5.90,0,0
2022-09-26 05:00,2.10,76.00,ENE,3.80,0,0
2022-09-26 06:00,1.00,85.00,E,2.00,0,0
2022-09-26 07:00,2.00,72.00,ENE,3.70,0,0
2022-09-26 08:00,2.30,99.00,E,4.10,0,0
2022-09-26 09:00,3.70,118.00,ESE,6.40,0,0
2022-09-26 10:00,4.60,111.00,ESE,7.00,0,0
2022-09-26 11:00,4.80,118.00,ESE,7.90,0,0
2022-09-26 12:00,5.10,135.00,SE,6.90,0,0
2022-09-26 13:00,5.20,134.00,SE,8.20,0,0
2022-09-26 14:00,5.80,135.00,SE,9.60,0,0
2022-09-26 15:00,4.60,142.00,SE,7.00,0,0
2022-09-26 16:00,5.30,93.00,E,8.30,0,0
2022-09-26 17:00,3.00,159.00,SSE,4.70,0,0
2022-09-26 18:00,3.60,129.00,SE,4.40,0,0
2022-09-26 19:00,1.60,91.00,E,2.20,0,0
2022-09-26 20:00,2.60,68.00,ENE,4.10,0,0
2022-09-26 21:00,4.60,38.00,NE,7.30,0,0
2022-09-26 22:00,6.20,46.00,NE,8.70,0,0
2022-09-26 23:00,3.80,62.00,ENE,5.80,0,0
2022-09-27 00:00,3.90,66.00,ENE,7.90,0,0
2022-09-27 01:00,4.50,81.00,E,7.00,0,0
2022-09-27 02:00,3.80,79.00,E,7.90,0,0
2022-09-27 03:00,3.60,62.00,ENE,9.00,0,0
2022-09-27 04:00,5.70,59.00,ENE,8.90,0,0
2022-09-27 05:00,4.80,56.00,NE,8.00,0,0
2022-09-27 06:00,5.20,67.00,ENE,8.90,0,0
2022-09-27 07:00,4.70,75.00,ENE,10.40,0,0
2022-09-27 08:00,5.70,81.00,E,11.20,0,0
2022-09-27 09:00,6.50,87.00,E,11.50,0,0
2022-09-27 10:00,5.60,126.00,SE,10.90,0,0
2022-09-27 11:00,11.30,126.00,SE,16.20,0,0
2022-09-27 12:00,12.00,125.00,SE,18.50,0,0
2022-09-27 13:00,9.70,127.00,SE,14.40,0,0
2022-09-27 14:00,10.60,123.00,ESE,15.30,0,0
2022-09-27 15:00,12.40,133.00,SE,16.80,0,0
2022-09-27 16:00,13.00,133.00,SE,17.10,0,0
2022-09-27 17:00,12.90,127.00,SE,18.60,0,0
2022-09-27 18:00,15.90,127.00,SE,24.20,0,0
2022-09-27 19:00,14.00,141.00,SE,18.60,0,0
2022-09-27 20:00,15.80,142.00,SE,24.40,0,0
2022-09-27 21:00,14.90,151.00,SSE,21.30,0,0
2022-09-27 22:00,18.20,159.00,SSE,25.10,0,0
2022-09-27 23:00,13.80,164.00,SSE,20.90,0,0
2022-09-28 00:00,10.50,170.00,S,23.40,0,0
2022-09-28 01:00,19.30,180.00,S,24.00,0,0
2022-09-28 02:00,13.10,192.00,SSW,23.40,0,0
2022-09-28 03:00,13.20,202.00,SSW,21.40,0,0
2022-09-28 04:00,12.50,198.00,SSW,20.10,0,0
2022-09-28 05:00,10.30,197.00,SSW,16.40,0,0
2022-09-28 06:00,9.40,214.00,SW,16.60,0,0
2022-09-28 07:00,12.40,221.00,SW,18.80,0,0
2022-09-28 08:00,9.80,225.00,SW,15.60,0,0
2022-09-28 09:00,11.90,232.00,SW,17.70,0,0
2022-09-28 10:00,9.90,237.00,WSW,15.50,0,0
2022-09-28 11:00,8.80,227.00,SW,13.60,0,0
2022-09-28 12:00,9.80,242.00,WSW,13.30,0,0
2022-09-28 13:00,10.60,261.00,W,13.30,0,0
2022-09-28 14:00,9.50,257.00,WSW,11.20,0,0
2022-09-28 15:00,10.00,279.00,W,13.30,0,0
2022-09-28 16:00,11.00,270.00,W,13.30,0,0
2022-09-28 17:00,10.70,270.00,W,13.50,0,0
2022-09-28 18:00,9.60,261.00,W,12.10,0,0
2022-09-28 19:00,9.80,269.00,W,12.10,0,0
2022-09-28 20:00,9.30,272.00,W,12.70,0,0
2022-09-28 21:00,9.20,271.00,W,11.00,0,0
2022-09-28 22:00,9.90,283.00,WNW,12.30,0,0
2022-09-28 23:00,8.50,286.00,WNW,10.50,0,0
2022-09-29 00:00,9.70,291.00,WNW,11.90,0,0
2022-09-29 01:00,9.70,293.00,WNW,11.60,0,0
2022-09-29 02:00,8.60,300.00,WNW,10.90,0,0
2022-09-29 03:00,9.40,296.00,WNW,10.40,0,0
2022-09-29 04:00,10.40,310.00,NW,11.90,0,0
2022-09-29 05:00,8.00,303.00,WNW,9.70,0,0
2022-09-29 06:00,8.20,295.00,WNW,9.40,0,0
2022-09-29 07:00,7.10,299.00,WNW,8.90,0,0
2022-09-29 08:00,7.30,293.00,WNW,8.90,0,0
2022-09-29 09:00,7.90,304.00,NW,10.20,0,0
2022-09-29 10:00,9.00,313.00,NW,10.00,0,0
2022-09-29 11:00,8.90,310.00,NW,10.70,0,0
2022-09-29 12:00,9.30,306.00,NW,10.60,0,0
2022-09-29 13:00,8.00,308.00,NW,10.30,0,0
2022-09-29 14:00,9.70,315.00,NW,11.10,0,0
2022-09-29 15:00,7.50,296.00,WNW,9.60,0,0
2022-09-29 16:00,6.70,308.00,NW,9.70,0,0
2022-09-29 17:00,6.60,304.00,NW,8.20,0,0
2022-09-29 18:00,7.20,309.00,NW,8.70,0,0
2022-09-29 19:00,8.10,321.00,NW,9.80,0,0
2022-09-29 20:00,8.50,329.00,NNW,9.90,0,0
2022-09-29 21:00,6.80,337.00,NNW,8.80,0,0
2022-09-29 22:00,7.20,341.00,NNW,9.00,0,0
2022-09-29 23:00,7.40,337.00,NNW,9.20,0,0
2022-09-30 00:00,6.70,347.00,NNW,8.80,0,0
2022-09-30 01:00,6.50,345.00,NNW,8.40,0,0
2022-09-30 02:00,7.50,359.00,N,9.00,0,0
2022-09-30 03:00,6.10,356.00,N,7.40,0,0
2022-09-30 04:00,7.60,358.00,N,9.70,0,0
2022-09-30 05:00,5.80,359.00,N,7.20,0,0
2022-09-30 06:00,6.10,4.00,N,6.80,0,0
2022-09-30 07:00,5.60,6.00,N,7.70,0,0
2022-09-30 08:00,7.30,1.00,N,9.30,0,0
2022-09-30 09:00,7.10,5.00,N,8.90,0,0
2022-09-30 10:00,6.50,8.00,N,9.20,0,0
2022-09-30 11:00,6.80,3.00,N,8.60,0,0
2022-09-30 12:00,6.70,360.00,N,8.80,0,0
2022-09-30 13:00,7.40,359.00,N,8.90,0,0
2022-09-30 14:00,6.30,349.00,N,8.70,0,0
2022-09-30 15:00,5.20,358.00,N,7.20,0,0
2022-09-30 16:00,5.40,0.00,N,6.30,0,0
2022-09-30 17:00,5.80,349.00,N,7.80,0,0
2022-09-30 18:00,6.30,2.00,N,7.30,0,0
2022-09-30 19:00,5.10,6.00,N,6.50,0,0
2022-09-30 20:00,3.50,13.00,NNE,5.60,0,0
2022-09-30 21:00,2.50,13.00,NNE,5.20,0,0
2022-09-30 22:00,2.40,20.00,NNE,3.40,0,0
2022-09-30 23:00,4.60,3.00,N,6.70,0,0
2022-10-01 00:00,4.60,6.00,N,6.30,0,0
2022-10-01 01:00,4.50,1.00,N,6.10,0,0
2022-10-01 02:00,4.80,3.00,N,5.90,0,0
2022-10-01 03:00,3.30,348.00,NNW,5.40,0,0
2022-10-01 04:00,4.90,355.00,N,5.80,0,0
2022-10-01 05:00,4.60,1.00,N,5.60,0,0
2022-10-01 06:00,3.00,360.00,N,3.80,0,0
2022-10-01 07:00,4.30,357.00,N,6.00,0,0
2022-10-01 08:00,4.10,359.00,N,5.40,0,0
2022-10-01 09:00,4.50,356.00,N,5.40,0,0
2022-10-01 10:00,5.20,360.00,N,5.80,0,0
2022-10-01 11:00,3.40,352.00,N,5.20,0,0
2022-10-01 12:00,4.00,354.00,N,5.50,0,0
2022-10-01 13:00,4.30,338.00,NNW,6.50,0,0
2022-10-01 14:00,4.10,331.00,NNW,5.70,0,0
2022-10-01 15:00,2.40,344.00,NNW,5.40,0,0
2022-10-01 16:00,3.80,342.00,NNW,5.60,0,0
2022-10-01 17:00,4.30,341.00,NNW,6.60,0,0
2022-10-01 18:00,4.70,343.00,NNW,7.00,0,0
2022-10-01 19:00,4.70,341.00,NNW,6.50,0,0
2022-10-01 20:00,3.80,335.00,NNW,5.00,0,0
2022-10-01 21:00,4.00,339.00,NNW,6.30,0,0
2022-10-01 22:00,5.30,327.00,NNW,6.30,0,0
2022-10-01 23:00,5.50,328.00,NNW,6.70,0,0
2022-10-02 00:00,4.30,340.00,NNW,5.90,0,0
2022-10-02 01:00,4.30,347.00,NNW,6.00,0,0
2022-10-02 02:00,6.10,350.00,N,7.50,0,0
2022-10-02 03:00,4.80,345.00,NNW,6.90,0,0
2022-10-02 04:00,5.60,341.00,NNW,7.20,0,0
2022-10-02 05:00,4.40,341.00,NNW,6.60,0,0
2022-10-02 06:00,5.20,340.00,NNW,7.00,0,0
2022-10-02 07:00,6.10,346.00,NNW,8.10,0,0
2022-10-02 08:00,4.20,349.00,N,7.10,0,0
2022-10-02 09:00,5.90,8.00,N,8.20,0,0
2022-10-02 10:00,5.00,339.00,NNW,6.60,0,0
2022-10-02 11:00,7.00,5.00,N,8.30,0,0
2022-10-02 12:00,6.20,3.00,N,7.90,0,0
2022-10-02 13:00,5.90,7.00,N,7.50,0,0
2022-10-02 14:00,4.30,357.00,N,7.40,0,0
2022-10-02 15:00,5.90,332.00,NNW,8.10,0,0
2022-10-02 16:00,5.40,335.00,NNW,8.10,0,0
2022-10-02 17:00,5.40,340.00,NNW,7.90,0,0
2022-10-02 18:00,5.50,330.00,NNW,7.00,0,0
2022-10-02 19:00,3.80,353.00,N,5.00,0,0
2022-10-02 20:00,3.40,1.00,N,5.30,0,0
2022-10-02 21:00,3.60,358.00,N,4.20,0,0
2022-10-02 22:00,5.40,356.00,N,6.90,0,0
2022-10-02 23:00,2.70,340.00,NNW,4.90,0,0
2022-10-03 00:00,4.20,306.00,NW,5.40,0,0
2022-10-03 01:00,5.60,309.00,NW,6.40,0,0
2022-10-03 02:00,4.00,319.00,NW,5.70,0,0
2022-10-03 03:00,5.30,315.00,NW,6.50,0,0
2022-10-03 04:00,3.20,321.00,NW,4.40,0,0
2022-10-03 05:00,5.00,319.00,NW,6.40,0,0
2022-10-03 06:00,3.20,323.00,NW,3.90,0,0
2022-10-03 07:00,3.10,8.00,N,4.10,0,0
2022-10-03 08:00,5.30,350.00,N,6.40,0,0
2022-10-03 09:00,3.50,4.00,N,5.40,0,0
